date,temp_c,rain,humidity_pct,wind_kmh,holiday,promotion,rentals
2023-11-08,6.134466431203323,0,64.63707224497942,7.657127012359418,0,0,1362
2023-11-09,5.118899522483757,0,75.21106642954163,1.990303254571046,0,0,1468
2023-11-10,8.431892136052095,1,85.64993874612176,6.475525236398556,0,1,1112
2023-11-11,6.687848299382038,1,74.22562175045347,25.81356222075632,0,0,741
2023-11-12,4.492006832482279,1,80.1288813764931,5.628689973902965,0,0,700
2023-11-13,3.993341013665339,0,70.95416143127834,3.4147405980374863,0,0,1765
2023-11-14,0.5674171754776287,1,71.25508772110615,12.777578381652198,0,0,838
2023-11-15,4.178630012118862,0,68.82674175483587,8.003784842951168,0,0,1546
2023-11-16,6.034835183775169,0,71.96014488088335,7.273648794019917,0,0,2167
2023-11-17,5.006805204222087,0,67.61367352723056,9.869280707604121,0,0,1183
2023-11-18,-6.717015628498643,0,60.81762199447604,5.665486601372367,0,0,1159
2023-11-19,-6.006395031997439,0,73.66008116815357,9.999684820785653,0,0,1212
2023-11-20,-5.744107875776869,1,87.69418315114989,6.635538475051234,0,0,950
2023-11-21,-2.0926548524621875,0,63.35760835243774,7.031345013915509,0,0,1572
2023-11-22,-2.147100995761991,0,59.00455838329869,19.020064867418206,0,1,1873
2023-11-23,5.639766681164796,0,75.53565106116159,21.26026422718986,0,1,1630
2023-11-24,3.9482967471005557,0,69.49137581876356,8.184549144362116,0,0,1550
2023-11-25,10.896849834457468,0,67.08143668864972,5.233065902052027,0,1,1843
2023-11-26,8.563908056737993,0,71.46597864108627,15.237924238452687,0,0,1034
2023-11-27,9.09736011378449,0,67.86954363392985,9.284075009141624,0,0,1709
2023-11-28,12.920584634866927,0,61.17741485727289,22.47725622511804,0,0,1755
2023-11-29,6.4224514461114435,1,97.73486464981349,17.92971913858981,0,0,865
2023-11-30,3.7410765861524395,0,63.637937637487525,13.897618044673154,0,0,1618
2023-12-01,2.0370276045204534,0,60.335657952636524,4.454852558325192,0,0,1726
2023-12-02,2.3787734290031843,1,90.5894719943242,3.684886541432433,0,0,676
2023-12-03,1.0978294909902009,0,70.44632370430644,9.129000163438507,0,0,1122
2023-12-04,1.5702913297888288,0,79.52955571050254,7.802948029794196,0,0,1373
2023-12-05,1.2850760015399871,0,67.2313428374834,9.33159340468275,0,0,1676
2023-12-06,3.431242677432176,0,62.74178323180571,8.886286999180216,0,0,1572
2023-12-07,0.2869455770829279,0,61.335150347189355,20.419136885372545,0,1,1617
2023-12-08,4.735838099705674,0,67.08158390737972,4.88708849155657,0,0,1531
2023-12-09,5.338939836256494,0,69.9042005225263,4.563485416337954,0,0,1332
2023-12-10,4.465134378723395,1,90.03692112187599,4.769652901941595,0,0,592
2023-12-11,0.0807634649963993,1,90.52130430640467,6.433247825824303,0,0,718
2023-12-12,1.0131892058361913,0,77.18051169395295,8.741900392835763,0,0,1438
2023-12-13,-1.4120408652014405,0,67.36805451829996,16.002482706188385,0,1,1688
2023-12-14,-3.3475698447714235,0,71.50414565472597,14.035736119330643,0,0,1311
2023-12-15,-1.03700175633971,0,71.02554955478159,11.298379743136579,0,0,1347
2023-12-16,3.451471394944636,0,59.283197395164834,5.379768265222007,0,0,1381
2023-12-17,8.797957696131332,0,58.23929862831272,1.9357352905109388,0,0,1522
2023-12-18,7.9233973699968905,0,63.3565177690793,8.167249880278463,0,0,1724
2023-12-19,4.871568240103013,0,68.67843402376629,14.110805553923123,0,0,1374
2023-12-20,4.426519673909464,0,78.97499817898128,18.729202755766625,0,0,1380
2023-12-21,3.119607065245251,0,68.34432400810964,6.707253416690425,0,0,1461
2023-12-22,-0.3165467593621274,0,71.61854224884347,6.96618690928856,0,0,1682
2023-12-23,-3.5257933543342164,0,62.374520235966756,9.568153823591032,0,0,1279
2023-12-24,-4.141585830412923,0,66.9330832965562,1.533711278978704,0,0,1497
2023-12-25,-4.889477740024613,0,73.5041430186312,4.237299965526522,1,0,848
2023-12-26,3.7615653183990667,0,63.3951812596677,5.993230958589526,0,0,1615
2023-12-27,0.5584014994393409,1,76.04608817732978,4.358782941839683,0,0,746
2023-12-28,-2.080551427615073,0,69.9613184510633,4.8235197998778645,0,0,1665
2023-12-29,-0.07336711676187901,1,87.54460917263036,6.976670290848823,0,1,1000
2023-12-30,0.7108843670318059,1,82.37591535177489,11.42549792556754,0,1,969
2023-12-31,-2.276893456870966,1,88.08964687352011,5.200620434572983,0,0,742
